timestamp,run_id,mode,eval_mode,checkpoint_tag,checkpoint_path,ref_idx,cfg_scale,cfg_tag,sample_idx,num_samples_requested,gen_cut_npe,gen_cut_firsttime,cut_npe,cut_firsttime,output_dir,sample_path,bundle_path,label_json,label_key,actual_active_count,sample_active_count,active_dom_iou,actual_npe_mean,sample_npe_mean,actual_npe_median,sample_npe_median,actual_npe_sum,sample_npe_sum,actual_time_mean,sample_time_mean,actual_time_median,sample_time_median,actual_time_min,sample_time_min,npe_mean_abs_err,npe_median_abs_err,npe_sum_abs_err,time_mean_abs_err,time_median_abs_err,time_min_abs_err,npe_log_mae,time_mae,npe_wasserstein,time_wasserstein,npe_ks,time_ks,ers_score,pdf_score,auto_score,cross_score,coherence_score,bispectrum_score,parameter_response_consistency,cv_score,ees_score,overall_score,n_channels,n_pairs,map_height,map_width,total_score
2026-04-15T00:39:53,20260415_003849_061098,normal,event,best,/home/work/icecube_janus/JANUS/tasks_yeji/models/best_checkpoint_epoch_012_val_loss_0.006395.pt,400,1.0,1p0,3,4,1.0,0.1,2.0,0.1,/home/work/icecube_janus/JANUS/tasks_yeji/output/best/ref_400/cfg_1p0,/home/work/icecube_janus/JANUS/tasks_yeji/output/best/ref_400/cfg_1p0/sampled_event_400_sample_003.npy,,"[13.645455360412598, -0.031411390751600266, 0.23738139867782593, -492.42999267578125, -230.16000366210938, -466.90667724609375]",13.645455|-0.03141139|0.2373814|-492.42999|-230.16|-466.90668,11,38,0.020833333333333332,4.181818008422852,4.466673374176025,4.0,4.1650238037109375,46.0,169.73358154296875,1308.2940673828125,1271.321044921875,1118.0,1110.260498046875,114.0,90.15595245361328,0.28485536575317383,0.1650238037109375,123.73358154296875,36.9730224609375,7.739501953125,23.84404754638672,0.01510564237833023,3.1220703125,0.6106133729076844,104.33775687757121,0.2894736842105263,0.0731523378582202,0.23329370129284027,,,,,,,,,,,,,,0.23329370129284027
2026-04-15T00:39:53,20260415_003849_061098,normal,event,best,/home/work/icecube_janus/JANUS/tasks_yeji/models/best_checkpoint_epoch_012_val_loss_0.006395.pt,400,1.0,1p0,3,4,1.0,0.1,2.0,0.2,/home/work/icecube_janus/JANUS/tasks_yeji/output/best/ref_400/cfg_1p0,/home/work/icecube_janus/JANUS/tasks_yeji/output/best/ref_400/cfg_1p0/sampled_event_400_sample_003.npy,,"[13.645455360412598, -0.031411390751600266, 0.23738139867782593, -492.42999267578125, -230.16000366210938, -466.90667724609375]",13.645455|-0.03141139|0.2373814|-492.42999|-230.16|-466.90668,11,38,0.020833333333333332,4.181818008422852,4.466673374176025,4.0,4.1650238037109375,46.0,169.73358154296875,1308.2940673828125,1271.321044921875,1118.0,1110.260498046875,114.0,90.15595245361328,0.28485536575317383,0.1650238037109375,123.73358154296875,36.9730224609375,7.739501953125,23.84404754638672,0.01510564237833023,3.1220703125,0.6106133729076844,104.33775687757121,0.2894736842105263,0.0731523378582202,0.23329370129284027,,,,,,,,,,,,,,0.23329370129284027
2026-04-15T00:39:53,20260415_003849_061098,normal,event,best,/home/work/icecube_janus/JANUS/tasks_yeji/models/best_checkpoint_epoch_012_val_loss_0.006395.pt,400,1.0,1p0,3,4,1.0,0.1,2.0,0.3,/home/work/icecube_janus/JANUS/tasks_yeji/output/best/ref_400/cfg_1p0,/home/work/icecube_janus/JANUS/tasks_yeji/output/best/ref_400/cfg_1p0/sampled_event_400_sample_003.npy,,"[13.645455360412598, -0.031411390751600266, 0.23738139867782593, -492.42999267578125, -230.16000366210938, -466.90667724609375]",13.645455|-0.03141139|0.2373814|-492.42999|-230.16|-466.90668,11,38,0.020833333333333332,4.181818008422852,4.466673374176025,4.0,4.1650238037109375,46.0,169.73358154296875,1308.2940673828125,1271.321044921875,1118.0,1110.260498046875,114.0,90.15595245361328,0.28485536575317383,0.1650238037109375,123.73358154296875,36.9730224609375,7.739501953125,23.84404754638672,0.01510564237833023,3.1220703125,0.6106133729076844,104.33775687757121,0.2894736842105263,0.0731523378582202,0.23329370129284027,,,,,,,,,,,,,,0.23329370129284027
2026-04-15T00:39:53,20260415_003849_061098,normal,event,best,/home/work/icecube_janus/JANUS/tasks_yeji/models/best_checkpoint_epoch_012_val_loss_0.006395.pt,400,1.0,1p0,3,4,1.0,0.1,2.0,0.4,/home/work/icecube_janus/JANUS/tasks_yeji/output/best/ref_400/cfg_1p0,/home/work/icecube_janus/JANUS/tasks_yeji/output/best/ref_400/cfg_1p0/sampled_event_400_sample_003.npy,,"[13.645455360412598, -0.031411390751600266, 0.23738139867782593, -492.42999267578125, -230.16000366210938, -466.90667724609375]",13.645455|-0.03141139|0.2373814|-492.42999|-230.16|-466.90668,11,38,0.020833333333333332,4.181818008422852,4.466673374176025,4.0,4.1650238037109375,46.0,169.73358154296875,1308.2940673828125,1271.321044921875,1118.0,1110.260498046875,114.0,90.15595245361328,0.28485536575317383,0.1650238037109375,123.73358154296875,36.9730224609375,7.739501953125,23.84404754638672,0.01510564237833023,3.1220703125,0.6106133729076844,104.33775687757121,0.2894736842105263,0.0731523378582202,0.23329370129284027,,,,,,,,,,,,,,0.23329370129284027
2026-04-15T20:35:00,20260415_203259_920773,normal,event,best,/home/work/icecube_janus/JANUS/tasks_yeji/models/best_checkpoint_epoch_012_val_loss_0.006395.pt,1100,0.0,0p0,1,4,1.0,0.1,2.0,1000.0,/home/work/icecube_janus/JANUS/tasks_yeji/output/best/ref_1100/cfg_0p0,/home/work/icecube_janus/JANUS/tasks_yeji/output/best/ref_1100/cfg_0p0/sampled_event_1100_sample_001.npy,,"[7.389342784881592, -0.01762150414288044, 0.802959144115448, 505.2699890136719, 257.8800048828125, -21.40999984741211]",7.3893428|-0.0176215|0.80295914|505.26999|257.88|-21.41,16,15,0.0,5.25,4.924293041229248,4.0,3.832101821899414,84.0,73.86439514160156,1906.04443359375,2010.023193359375,1768.0,1474.432861328125,1021.0,1020.4178466796875,0.32570695877075195,0.16789817810058594,10.135604858398438,103.978759765625,293.567138671875,0.5821533203125,0.010175131261348724,nan,0.72993852297465,274.73651501393465,0.3333333333333333,0.1485380116959064,0.24596462963553853,,,,,,,,,,,,,,0.24596462963553853
2026-04-15T19:18:49,20260415_191649_352724,normal,event,best,/home/work/icecube_janus/JANUS/tasks_yeji/models/best_checkpoint_epoch_012_val_loss_0.006395.pt,0,3.0,3p0,4,4,1.0,0.1,2.0,1000.0,/home/work/icecube_janus/JANUS/tasks_yeji/output/best/ref_0/cfg_3p0,/home/work/icecube_janus/JANUS/tasks_yeji/output/best/ref_0/cfg_3p0/sampled_event_0_sample_004.npy,,"[66.46959686279297, -0.4229881763458252, 0.08755920082330704, -526.6300048828125, -15.600000381469727, 37.43000030517578]",66.469597|-0.42298818|0.0875592|-526.63|-15.6|37.43,92,79,0.3359375,20.29347801208496,16.231929779052734,9.5,8.898496627807617,1867.0,1282.3223876953125,1689.0201416015625,1984.59765625,1525.0,1695.4609375,1009.0,1017.3720092773438,4.061548233032227,0.6015033721923828,584.6776123046875,295.5775146484375,170.4609375,8.37200927734375,0.0432412214577198,26.511627197265625,4.847896214166577,295.5772173961987,0.18134287286736378,0.24085929719732535,0.2460588771438215,,,,,,,,,,,,,,0.2460588771438215
2026-04-15T20:35:00,20260415_203259_920773,normal,event,best,/home/work/icecube_janus/JANUS/tasks_yeji/models/best_checkpoint_epoch_012_val_loss_0.006395.pt,1100,0.0,0p0,1,4,1.0,0.1,2.0,900.0,/home/work/icecube_janus/JANUS/tasks_yeji/output/best/ref_1100/cfg_0p0,/home/work/icecube_janus/JANUS/tasks_yeji/output/best/ref_1100/cfg_0p0/sampled_event_1100_sample_001.npy,,"[7.389342784881592, -0.01762150414288044, 0.802959144115448, 505.2699890136719, 257.8800048828125, -21.40999984741211]",7.3893428|-0.0176215|0.80295914|505.26999|257.88|-21.41,16,15,0.0,5.25,4.924293041229248,4.0,3.832101821899414,84.0,73.86439514160156,1885.2608642578125,1866.59716796875,1761.5,1433.05322265625,950.0,924.4470825195312,0.32570695877075195,0.16789817810058594,10.135604858398438,18.6636962890625,328.44677734375,25.55291748046875,0.010175131261348724,nan,0.72993852297465,301.31390827163875,0.3333333333333333,0.19960474308300397,0.24753076383790396,,,,,,,,,,,,,,0.24753076383790396
2026-04-15T20:43:36,20260415_204230_735526,normal,event,best,/home/work/icecube_janus/JANUS/tasks_yeji/models/best_checkpoint_epoch_012_val_loss_0.006395.pt,1200,1.0,1p0,3,4,1.0,0.1,1.5,900.0,/home/work/icecube_janus/JANUS/tasks_yeji/output/best/ref_1200/cfg_1p0,/home/work/icecube_janus/JANUS/tasks_yeji/output/best/ref_1200/cfg_1p0/sampled_event_1200_sample_003.npy,,"[7.373251438140869, -0.48072749376296997, 0.06893223524093628, -358.44000244140625, 120.55999755859375, -489.1400146484375]",7.3732514|-0.48072749|0.06893224|-358.44|120.56|-489.14001,22,78,0.0,3.1818182468414307,3.4456236362457275,3.0,3.204956531524658,70.0,268.7586364746094,2426.25390625,2043.17431640625,2483.0,1720.942626953125,912.0,909.5274047851562,0.2638053894042969,0.2049565315246582,198.75863647460938,383.07958984375,762.057373046875,2.47259521484375,0.027628272771835327,nan,0.3710781433087684,538.6294751421076,0.2913752913752914,0.30765639589169,0.24853507828986487,,,,,,,,,,,,,,0.24853507828986487
2026-04-15T20:43:36,20260415_204230_735526,normal,event,best,/home/work/icecube_janus/JANUS/tasks_yeji/models/best_checkpoint_epoch_012_val_loss_0.006395.pt,1200,1.0,1p0,3,4,1.0,0.1,1.5,800.0,/home/work/icecube_janus/JANUS/tasks_yeji/output/best/ref_1200/cfg_1p0,/home/work/icecube_janus/JANUS/tasks_yeji/output/best/ref_1200/cfg_1p0/sampled_event_1200_sample_003.npy,,"[7.373251438140869, -0.48072749376296997, 0.06893223524093628, -358.44000244140625, 120.55999755859375, -489.1400146484375]",7.3732514|-0.48072749|0.06893224|-358.44|120.56|-489.14001,22,78,0.0,3.1818182468414307,3.4456236362457275,3.0,3.204956531524658,70.0,268.7586364746094,2426.25390625,2009.76953125,2483.0,1678.334228515625,912.0,860.1619873046875,0.2638053894042969,0.2049565315246582,198.75863647460938,416.484375,804.665771484375,51.8380126953125,0.027628272771835327,nan,0.3710781433087684,557.315973578559,0.2913752913752914,0.31746031746031744,0.2492876557540796,,,,,,,,,,,,,,0.2492876557540796
2026-04-15T20:43:36,20260415_204230_735526,normal,event,best,/home/work/icecube_janus/JANUS/tasks_yeji/models/best_checkpoint_epoch_012_val_loss_0.006395.pt,1200,1.0,1p0,3,4,1.0,0.1,1.0,900.0,/home/work/icecube_janus/JANUS/tasks_yeji/output/best/ref_1200/cfg_1p0,/home/work/icecube_janus/JANUS/tasks_yeji/output/best/ref_1200/cfg_1p0/sampled_event_1200_sample_003.npy,,"[7.373251438140869, -0.48072749376296997, 0.06893223524093628, -358.44000244140625, 120.55999755859375, -489.1400146484375]",7.3732514|-0.48072749|0.06893224|-358.44|120.56|-489.14001,22,86,0.0,3.1818182468414307,3.231330633163452,3.0,3.063544750213623,70.0,277.8944396972656,2426.25390625,2043.17431640625,2483.0,1720.942626953125,912.0,909.5274047851562,0.049512386322021484,0.06354475021362305,207.89443969726562,383.07958984375,762.057373046875,2.47259521484375,0.028807902708649635,nan,0.3827003570742133,538.6294751421076,0.2558139534883721,0.30765639589169,0.2494700779591814,,,,,,,,,,,,,,0.2494700779591814
